No,RC ID,WB In,Lorry Number,check In,check In Time,Check In Time Difference,BDM,WB Out,check Out,check Out Time,BTM,Nett Weight,Adjustment,Accepted Weight
2237,RC-13-01073,WB01,D6838,11/6/2025 12:00:00 AM,0.446527778,,57450,WB02,11/6/2025 12:00:00 AM,0.458333333,17800,39650,0,39650
2238,RC-13-01074,WB01,F3721,11/6/2025 12:00:00 AM,0.438194444,,51400,WB02,11/6/2025 12:00:00 AM,0.459027778,14500,36900,0,36900
2239,RC-13-01075,WB01,X1733,11/6/2025 12:00:00 AM,0.44375,,58150,WB02,11/6/2025 12:00:00 AM,0.459722222,18950,39200,0,39200
2240,RC-13-01076,WB01,W7188,11/6/2025 12:00:00 AM,0.449305556,,58900,WB02,11/6/2025 12:00:00 AM,0.460416667,19650,39250,0,39250
2241,RC-13-01077,WB01,D6838,11/6/2025 12:00:00 AM,0.447916667,,63750,WB02,11/6/2025 12:00:00 AM,0.461805556,18350,45400,0,45400
2242,RC-13-01078,WB01,T2988,11/6/2025 12:00:00 AM,0.45,,60850,WB02,11/6/2025 12:00:00 AM,0.4625,18950,41900,0,41900
2243,RC-13-01079,WB01,L3721,11/6/2025 12:00:00 AM,0.442361111,,46700,WB02,11/6/2025 12:00:00 AM,0.464583333,14700,32000,0,32000
2244,RC-13-01080,WB01,W2260,11/6/2025 12:00:00 AM,0.452777778,,58450,WB02,11/6/2025 12:00:00 AM,0.465277778,18000,40450,0,40450
2245,RC-13-01081,WB01,A1390,11/6/2025 12:00:00 AM,0.450694444,,54200,WB02,11/6/2025 12:00:00 AM,0.465972222,17500,36700,0,36700
2246,RC-13-01082,WB01,6838J,11/6/2025 12:00:00 AM,0.453472222,,63100,WB02,11/6/2025 12:00:00 AM,0.466666667,18450,44650,0,44650
2247,RC-14-01160,WB01,492,11/6/2025 12:00:00 AM,0.45625,,49350,WB01,11/6/2025 12:00:00 AM,0.467361111,15300,34050,0,34050
2249,RC-13-01084,WB01,E3988,11/6/2025 12:00:00 AM,0.454861111,,61000,WB02,11/6/2025 12:00:00 AM,0.46875,19500,41500,0,41500
2250,RC-13-01085,WB01,L8368,11/6/2025 12:00:00 AM,0.457638889,,67600,WB02,11/6/2025 12:00:00 AM,0.469444444,17750,49850,0,49850
2251,RC-14-01161,WB01,M7491,11/6/2025 12:00:00 AM,0.456944444,,51450,WB01,11/6/2025 12:00:00 AM,0.469444444,17150,34300,0,34300
2253,RC-13-01087,WB01,L826,11/6/2025 12:00:00 AM,0.458333333,,53000,WB02,11/6/2025 12:00:00 AM,0.472222222,18150,34850,0,34850
2254,RC-13-01088,WB01,D6838,11/6/2025 12:00:00 AM,0.459722222,,58850,WB02,11/6/2025 12:00:00 AM,0.472916667,14900,43950,0,43950
2255,RC-13-01089,WB01,T3188,11/6/2025 12:00:00 AM,0.463888889,,62150,WB02,11/6/2025 12:00:00 AM,0.473611111,19800,42350,0,42350
2256,RC-13-01090,WB01,C9182,11/6/2025 12:00:00 AM,0.463194444,,64000,WB02,11/6/2025 12:00:00 AM,0.474305556,19100,44900,0,44900
2257,RC-13-01091,WB01,R631,11/6/2025 12:00:00 AM,0.461805556,,37700,WB02,11/6/2025 12:00:00 AM,0.475694444,13500,24200,0,24200
2258,RC-13-01092,WB01,T6838,11/6/2025 12:00:00 AM,0.465972222,,58900,WB02,11/6/2025 12:00:00 AM,0.476388889,19650,39250,0,39250
2259,RC-13-01093,WB01,C511,11/6/2025 12:00:00 AM,0.464583333,,57400,WB02,11/6/2025 12:00:00 AM,0.479166667,17250,40150,0,40150
2260,RC-13-01094,WB01,Y511,11/6/2025 12:00:00 AM,0.468055556,,51450,WB02,11/6/2025 12:00:00 AM,0.482638889,14950,36500,0,36500
2261,RC-14-01162,WB01,N2573,11/6/2025 12:00:00 AM,0.473611111,,54150,WB01,11/6/2025 12:00:00 AM,0.484027778,17750,36400,0,36400
2262,RC-13-01095,WB01,M231,11/6/2025 12:00:00 AM,0.470833333,,53100,WB02,11/6/2025 12:00:00 AM,0.488194444,17500,35600,0,35600
2263,RC-14-01163,WB01,A3266,11/6/2025 12:00:00 AM,0.476388889,,59250,WB01,11/6/2025 12:00:00 AM,0.488194444,19000,40250,0,40250
2265,RC-13-01097,WB01,Y6661,11/6/2025 12:00:00 AM,0.479166667,,54450,WB02,11/6/2025 12:00:00 AM,0.492361111,16800,37650,0,37650
2266,RC-13-01098,WB01,Y7778,11/6/2025 12:00:00 AM,0.474305556,,60700,WB02,11/6/2025 12:00:00 AM,0.495833333,17600,43100,0,43100
2268,RC-14-01164,WB01,H6838,11/6/2025 12:00:00 AM,0.486805556,,60850,WB01,11/6/2025 12:00:00 AM,0.5,19950,40900,0,40900
2269,RC-13-01100,WB01,F9923,11/6/2025 12:00:00 AM,0.4875,,57550,WB02,11/6/2025 12:00:00 AM,0.502083333,16050,41500,0,41500
2271,RC-14-01165,WB01,U6661,11/6/2025 12:00:00 AM,0.484722222,,56700,WB01,11/6/2025 12:00:00 AM,0.503472222,17800,38900,0,38900
2272,RC-13-01102,WB01,T6661,11/6/2025 12:00:00 AM,0.486111111,,60700,WB02,11/6/2025 12:00:00 AM,0.504166667,17350,43350,0,43350
2274,RC-13-01103,WB01,Y730,11/6/2025 12:00:00 AM,0.50625,,48500,WB02,11/6/2025 12:00:00 AM,0.516666667,18400,30100,0,30100
2276,RC-13-01104,WB01,E738,11/6/2025 12:00:00 AM,0.528472222,,54300,WB02,11/6/2025 12:00:00 AM,0.538888889,17750,36550,0,36550
2277,RC-13-01105,WB01,U3738,11/6/2025 12:00:00 AM,0.527777778,,65650,WB02,11/6/2025 12:00:00 AM,0.539583333,17350,48300,0,48300
2278,RC-13-01106,WB01,J3721,11/6/2025 12:00:00 AM,0.53125,,47100,WB02,11/6/2025 12:00:00 AM,0.540972222,14400,32700,0,32700
2279,RC-13-01107,WB01,U9182,11/6/2025 12:00:00 AM,0.531944444,,45800,WB02,11/6/2025 12:00:00 AM,0.549305556,13950,31850,0,31850
2280,RC-13-01108,WB01,B5288,11/6/2025 12:00:00 AM,0.536805556,,59200,WB02,11/6/2025 12:00:00 AM,0.55,18950,40250,0,40250
2281,RC-14-01168,WB01,X6785,11/6/2025 12:00:00 AM,0.532638889,,48950,WB01,11/6/2025 12:00:00 AM,0.55,14700,34250,0,34250
2282,RC-13-01109,WB01,S7300,11/6/2025 12:00:00 AM,0.5375,,64800,WB02,11/6/2025 12:00:00 AM,0.550694444,18400,46400,0,46400
2283,RC-13-01110,WB01,6838V,11/6/2025 12:00:00 AM,0.538888889,,57300,WB02,11/6/2025 12:00:00 AM,0.551388889,17500,39800,0,39800
2284,RC-13-01111,WB01,W5509,11/6/2025 12:00:00 AM,0.540277778,,63250,WB02,11/6/2025 12:00:00 AM,0.552083333,19000,44250,0,44250
2285,RC-13-01112,WB01,V6838,11/6/2025 12:00:00 AM,0.539583333,,57800,WB02,11/6/2025 12:00:00 AM,0.553472222,19450,38350,0,38350
2286,RC-13-01113,WB01,K3073,11/6/2025 12:00:00 AM,0.542361111,,49250,WB02,11/6/2025 12:00:00 AM,0.554166667,14450,34800,0,34800
2287,RC-13-01114,WB01,N8836,11/6/2025 12:00:00 AM,0.540972222,,57900,WB02,11/6/2025 12:00:00 AM,0.554861111,18300,39600,0,39600
2288,RC-13-01115,WB01,T9182,11/6/2025 12:00:00 AM,0.541666667,,56200,WB02,11/6/2025 12:00:00 AM,0.555555556,17400,38800,0,38800
2289,RC-13-01116,WB01,K9182,11/6/2025 12:00:00 AM,0.54375,,60350,WB02,11/6/2025 12:00:00 AM,0.55625,19450,40900,0,40900
2290,RC-13-01117,WB01,U5519,11/6/2025 12:00:00 AM,0.544444444,,61100,WB02,11/6/2025 12:00:00 AM,0.556944444,18750,42350,0,42350
2292,RC-13-01119,WB01,T511,11/6/2025 12:00:00 AM,0.545138889,,48650,WB02,11/6/2025 12:00:00 AM,0.558333333,14150,34500,0,34500
2294,RC-13-01121,WB01,F3721,11/6/2025 12:00:00 AM,0.545833333,,46950,WB02,11/6/2025 12:00:00 AM,0.560416667,14450,32500,0,32500
2296,RC-13-01123,WB01,A8638,11/6/2025 12:00:00 AM,0.547222222,,58300,WB02,11/6/2025 12:00:00 AM,0.563888889,17750,40550,0,40550
2297,RC-13-01124,WB01,E9739,11/6/2025 12:00:00 AM,0.546527778,,66050,WB02,11/6/2025 12:00:00 AM,0.564583333,16650,49400,0,49400
2300,RC-13-01127,WB01,U102,11/6/2025 12:00:00 AM,0.551388889,,55250,WB02,11/6/2025 12:00:00 AM,0.566666667,18350,36900,0,36900
2301,RC-13-01128,WB01,W8683,11/6/2025 12:00:00 AM,0.548611111,,67350,WB02,11/6/2025 12:00:00 AM,0.56875,17300,50050,0,50050
2303,RC-13-01130,WB01,T9955,11/6/2025 12:00:00 AM,0.549305556,,56400,WB02,11/6/2025 12:00:00 AM,0.570138889,16150,40250,0,40250
2304,RC-13-01131,WB01,G8638,11/6/2025 12:00:00 AM,0.552083333,,63450,WB02,11/6/2025 12:00:00 AM,0.570833333,18000,45450,0,45450
2305,RC-13-01132,WB01,U5509,11/6/2025 12:00:00 AM,0.552777778,,62150,WB02,11/6/2025 12:00:00 AM,0.571527778,17850,44300,0,44300
2306,RC-13-01133,WB01,V4373,11/6/2025 12:00:00 AM,0.549305556,,42850,WB02,11/6/2025 12:00:00 AM,0.572222222,14050,28800,0,28800
2307,RC-13-01134,WB01,D6838,11/6/2025 12:00:00 AM,0.559027778,,58350,WB02,11/6/2025 12:00:00 AM,0.572916667,17100,41250,0,41250
2308,RC-14-01169,WB01,N2573,11/6/2025 12:00:00 AM,0.559722222,,51200,WB01,11/6/2025 12:00:00 AM,0.573611111,18600,32600,0,32600
2309,RC-13-01135,WB01,8386V,11/6/2025 12:00:00 AM,0.554166667,,63500,WB02,11/6/2025 12:00:00 AM,0.573611111,17800,45700,0,45700
2310,RC-13-01136,WB01,F9838,11/6/2025 12:00:00 AM,0.554861111,,44050,WB02,11/6/2025 12:00:00 AM,0.574305556,14350,29700,0,29700
2311,RC-14-01170,WB01,T6838,11/6/2025 12:00:00 AM,0.560416667,,57450,WB01,11/6/2025 12:00:00 AM,0.575,18400,39050,0,39050
2312,RC-14-01171,WB01,K8386,11/6/2025 12:00:00 AM,0.555555556,,59250,WB01,11/6/2025 12:00:00 AM,0.575694444,18500,40750,0,40750
2313,RC-14-01172,WB01,N8863,11/6/2025 12:00:00 AM,0.556944444,,61800,WB01,11/6/2025 12:00:00 AM,0.577083333,18500,43300,0,43300
2314,RC-13-01137,WB01,G8863,11/6/2025 12:00:00 AM,0.558333333,,60400,WB02,11/6/2025 12:00:00 AM,0.577777778,17900,42500,0,42500
2315,RC-13-01138,WB01,D8386,11/6/2025 12:00:00 AM,0.563194444,,58700,WB02,11/6/2025 12:00:00 AM,0.578472222,18150,40550,0,40550
2316,RC-13-01139,WB01,W6838,11/6/2025 12:00:00 AM,0.564583333,,63550,WB02,11/6/2025 12:00:00 AM,0.579861111,17800,45750,0,45750
2317,RC-13-01140,WB01,Y7038,11/6/2025 12:00:00 AM,0.561805556,,53600,WB02,11/6/2025 12:00:00 AM,0.580555556,17250,36350,0,36350
2318,RC-13-01141,WB01,W2260,11/6/2025 12:00:00 AM,0.565277778,,57500,WB02,11/6/2025 12:00:00 AM,0.58125,16500,41000,0,41000
2319,RC-13-01142,WB01,A1390,11/6/2025 12:00:00 AM,0.565972222,,57200,WB02,11/6/2025 12:00:00 AM,0.582638889,17400,39800,0,39800
2320,RC-14-01173,WB01,492,11/6/2025 12:00:00 AM,0.567361111,,49100,WB01,11/6/2025 12:00:00 AM,0.583333333,15250,33850,0,33850
2321,RC-13-01143,WB01,R631,11/6/2025 12:00:00 AM,0.571527778,,41050,WB02,11/6/2025 12:00:00 AM,0.584027778,13500,27550,0,27550
2322,RC-14-01174,WB01,D6838,11/6/2025 12:00:00 AM,0.568055556,,59600,WB01,11/6/2025 12:00:00 AM,0.585416667,18150,41450,0,41450
2323,RC-14-01175,WB01,D6838,11/6/2025 12:00:00 AM,0.56875,,58350,WB01,11/6/2025 12:00:00 AM,0.5875,18700,39650,0,39650
2325,RC-13-01145,WB01,E3043,11/6/2025 12:00:00 AM,0.570833333,,56250,WB02,11/6/2025 12:00:00 AM,0.588888889,17500,38750,0,38750
2326,RC-13-01146,WB01,L826,11/6/2025 12:00:00 AM,0.572222222,,58050,WB02,11/6/2025 12:00:00 AM,0.592361111,18050,40000,0,40000
2328,RC-14-01176,WB01,J6838,11/6/2025 12:00:00 AM,0.580555556,,62300,WB01,11/6/2025 12:00:00 AM,0.59375,12800,49500,0,49500
2330,RC-14-01177,WB01,6838J,11/6/2025 12:00:00 AM,0.577777778,,59700,WB01,11/6/2025 12:00:00 AM,0.594444444,18800,40900,0,40900
2331,RC-13-01149,WB01,E8303,11/6/2025 12:00:00 AM,0.58125,,45150,WB02,11/6/2025 12:00:00 AM,0.596527778,14450,30700,0,30700
2332,RC-13-01150,WB01,M231,11/6/2025 12:00:00 AM,0.582638889,,47900,WB02,11/6/2025 12:00:00 AM,0.597916667,17500,30400,0,30400
2333,RC-13-01151,WB01,N6838,11/6/2025 12:00:00 AM,0.579166667,,59400,WB02,11/6/2025 12:00:00 AM,0.599305556,15100,44300,0,44300
2335,RC-13-01153,WB01,A7300,11/6/2025 12:00:00 AM,0.581944444,,62500,WB02,11/6/2025 12:00:00 AM,0.601388889,17550,44950,0,44950
2337,RC-14-01178,WB01,W3868,11/6/2025 12:00:00 AM,0.590277778,,59700,WB01,11/6/2025 12:00:00 AM,0.605555556,17900,41800,0,41800
2338,RC-13-01155,WB01,C9182,11/6/2025 12:00:00 AM,0.590972222,,64450,WB02,11/6/2025 12:00:00 AM,0.606944444,19000,45450,0,45450
2339,RC-13-01156,WB01,H6838,11/6/2025 12:00:00 AM,0.596527778,,59350,WB02,11/6/2025 12:00:00 AM,0.608333333,19400,39950,0,39950
2340,RC-14-01179,WB01,K3182,11/6/2025 12:00:00 AM,0.591666667,,45900,WB01,11/6/2025 12:00:00 AM,0.609722222,14150,31750,0,31750
2341,RC-13-01157,WB01,Y6661,11/6/2025 12:00:00 AM,0.597916667,,56200,WB02,11/6/2025 12:00:00 AM,0.6125,16650,39550,0,39550
2342,RC-13-01158,WB01,C511,11/6/2025 12:00:00 AM,0.588194444,,53450,WB02,11/6/2025 12:00:00 AM,0.613194444,17150,36300,0,36300
2343,RC-13-01159,WB01,Y511,11/6/2025 12:00:00 AM,0.588888889,,50400,WB02,11/6/2025 12:00:00 AM,0.613888889,14900,35500,0,35500
2345,RC-13-01161,WB01,Y7778,11/6/2025 12:00:00 AM,0.599305556,,60050,WB02,11/6/2025 12:00:00 AM,0.615972222,17750,42300,0,42300
2346,RC-13-01162,WB01,U6661,11/6/2025 12:00:00 AM,0.606944444,,60500,WB02,11/6/2025 12:00:00 AM,0.624305556,17250,43250,0,43250
2347,RC-13-01163,WB01,A863,11/6/2025 12:00:00 AM,0.608333333,,41250,WB02,11/6/2025 12:00:00 AM,0.625694444,13550,27700,0,27700
2348,RC-13-01164,WB01,E738,4/6/2025 12:00:00 AM,0.615972222,,53000,WB02,11/6/2025 12:00:00 AM,0.627083333,17650,35350,0,35350
2351,RC-13-01167,WB01,B5288,4/6/2025 12:00:00 AM,0.636111111,,54700,WB02,11/6/2025 12:00:00 AM,0.647916667,18900,35800,0,35800
2352,RC-13-01168,WB01,S7300,4/6/2025 12:00:00 AM,0.633333333,,57750,WB02,11/6/2025 12:00:00 AM,0.649305556,18150,39600,0,39600
2353,RC-13-01169,WB01,M7491,4/6/2025 12:00:00 AM,0.6375,,56850,WB02,11/6/2025 12:00:00 AM,0.651388889,16650,40200,0,40200
2354,RC-13-01170,WB01,J3721,4/6/2025 12:00:00 AM,0.64375,,48000,WB02,11/6/2025 12:00:00 AM,0.654861111,14500,33500,0,33500
2355,RC-13-01171,WB01,N8836,4/6/2025 12:00:00 AM,0.657638889,,61450,WB02,11/6/2025 12:00:00 AM,0.670138889,18150,43300,0,43300
2356,RC-13-01172,WB01,F9923,4/6/2025 12:00:00 AM,0.65625,,56600,WB02,11/6/2025 12:00:00 AM,0.671527778,15950,40650,0,40650
2357,RC-13-01174,WB01,6838V,4/6/2025 12:00:00 AM,0.6625,,61400,WB02,11/6/2025 12:00:00 AM,0.675,17550,43850,0,43850
2359,RC-13-01176,WB01,V6838,4/6/2025 12:00:00 AM,0.673611111,,62650,WB02,11/6/2025 12:00:00 AM,0.684722222,19300,43350,0,43350
2360,RC-13-01177,WB01,M6661,4/6/2025 12:00:00 AM,0.659027778,,54300,WB02,11/6/2025 12:00:00 AM,0.685416667,24300,30000,0,30000
2361,RC-13-01178,WB01,X6785,4/6/2025 12:00:00 AM,0.665277778,,48350,WB02,11/6/2025 12:00:00 AM,0.686805556,14300,34050,0,34050
2362,RC-13-01179,WB01,Y398,4/6/2025 12:00:00 AM,0.668055556,,57350,WB02,11/6/2025 12:00:00 AM,0.6875,18400,38950,0,38950
2363,RC-13-01180,WB01,F3721,4/6/2025 12:00:00 AM,0.665972222,,49750,WB02,11/6/2025 12:00:00 AM,0.688194444,14350,35400,0,35400
2365,RC-13-01182,WB01,W5509,4/6/2025 12:00:00 AM,0.663194444,,56950,WB02,11/6/2025 12:00:00 AM,0.690972222,18900,38050,0,38050
2366,RC-13-01183,WB01,T9182,4/6/2025 12:00:00 AM,0.663888889,,57800,WB02,11/6/2025 12:00:00 AM,0.692361111,17300,40500,0,40500
2367,RC-13-01184,WB01,D6838,4/6/2025 12:00:00 AM,0.677083333,,61150,WB02,11/6/2025 12:00:00 AM,0.69375,17950,43200,0,43200
2368,RC-13-01185,WB01,J8683,4/6/2025 12:00:00 AM,0.666666667,,59200,WB02,11/6/2025 12:00:00 AM,0.695138889,16150,43050,0,43050
2369,RC-13-01186,WB01,A1390,4/6/2025 12:00:00 AM,0.672222222,,57950,WB02,11/6/2025 12:00:00 AM,0.695833333,17300,40650,0,40650
2370,RC-13-01187,WB01,A8638,4/6/2025 12:00:00 AM,0.680555556,,59000,WB02,11/6/2025 12:00:00 AM,0.697222222,17750,41250,0,41250
2371,RC-13-01188,WB01,U5519,4/6/2025 12:00:00 AM,0.683333333,,62400,WB02,11/6/2025 12:00:00 AM,0.698611111,18650,43750,0,43750
2372,RC-13-01189,WB01,E9739,4/6/2025 12:00:00 AM,0.682638889,,64100,WB02,11/6/2025 12:00:00 AM,0.7,16500,47600,0,47600
2374,RC-13-01191,WB01,492,4/6/2025 12:00:00 AM,0.679861111,,47950,WB02,11/6/2025 12:00:00 AM,0.701388889,14800,33150,0,33150
2375,RC-13-01192,WB01,W8683,4/6/2025 12:00:00 AM,0.690277778,,63700,WB02,11/6/2025 12:00:00 AM,0.704861111,17200,46500,0,46500
2376,RC-13-01193,WB01,R631,4/6/2025 12:00:00 AM,0.689583333,,38750,WB02,11/6/2025 12:00:00 AM,0.705555556,13300,25450,0,25450
2377,RC-13-01194,WB01,T511,4/6/2025 12:00:00 AM,0.695833333,,45050,WB02,11/6/2025 12:00:00 AM,0.709027778,14100,30950,0,30950
2378,RC-13-01195,WB01,K8386,4/6/2025 12:00:00 AM,0.694444444,,59400,WB02,11/6/2025 12:00:00 AM,0.709722222,18050,41350,0,41350
2379,RC-13-01196,WB01,W2260,4/6/2025 12:00:00 AM,0.699305556,,60450,WB02,11/6/2025 12:00:00 AM,0.715972222,16200,44250,0,44250
2380,RC-13-01197,WB01,L826,4/6/2025 12:00:00 AM,0.696527778,,56300,WB02,11/6/2025 12:00:00 AM,0.717361111,17950,38350,0,38350
2381,RC-13-01198,WB01,G8638,4/6/2025 12:00:00 AM,0.697222222,,64300,WB02,11/6/2025 12:00:00 AM,0.721527778,17900,46400,0,46400
2382,RC-13-01199,WB01,G9865,4/6/2025 12:00:00 AM,0.704166667,,49200,WB02,11/6/2025 12:00:00 AM,0.722222222,14700,34500,0,34500
2383,RC-13-01200,WB01,M231,4/6/2025 12:00:00 AM,0.693055556,,50200,WB02,11/6/2025 12:00:00 AM,0.722916667,17350,32850,0,32850
2385,RC-13-01202,WB01,C9182,4/6/2025 12:00:00 AM,0.709722222,,61350,WB02,11/6/2025 12:00:00 AM,0.731944444,18850,42500,0,42500
2386,RC-13-01203,WB01,Y7778,4/6/2025 12:00:00 AM,0.721527778,,58050,WB02,11/6/2025 12:00:00 AM,0.735416667,17550,40500,0,40500
2387,RC-13-01204,WB01,W6838,4/6/2025 12:00:00 AM,0.725694444,,61000,WB02,11/6/2025 12:00:00 AM,0.738194444,17500,43500,0,43500
2388,RC-13-01205,WB01,Y6661,4/6/2025 12:00:00 AM,0.729861111,,56600,WB02,11/6/2025 12:00:00 AM,0.745138889,16700,39900,0,39900
2391,RC-13-01208,WB01,D6838,4/6/2025 12:00:00 AM,0.734027778,,57500,WB02,11/6/2025 12:00:00 AM,0.752777778,18100,39400,0,39400
2392,RC-13-01209,WB01,6838J,4/6/2025 12:00:00 AM,0.755555556,,61200,WB02,11/6/2025 12:00:00 AM,0.76875,18200,43000,0,43000
2393,RC-13-01210,WB01,A863,4/6/2025 12:00:00 AM,0.758333333,,38750,WB02,11/6/2025 12:00:00 AM,0.770138889,13500,25250,0,25250
2395,RC-13-01211,WB01,N6883,4/6/2025 12:00:00 AM,0.752083333,,61850,WB02,11/6/2025 12:00:00 AM,0.773611111,17500,44350,0,44350
2397,RC-13-01212,WB01,L9032,4/6/2025 12:00:00 AM,0.757638889,,47700,WB02,11/6/2025 12:00:00 AM,0.779166667,14150,33550,0,33550
2398,RC-13-01213,WB01,Y730,4/6/2025 12:00:00 AM,0.766666667,,57200,WB02,11/6/2025 12:00:00 AM,0.779861111,18050,39150,0,39150
2402,RC-14-01205,WB01,6838V,11/6/2025 12:00:00 AM,0.770138889,,58850,WB01,11/6/2025 12:00:00 AM,0.783333333,17600,41250,0,41250
2403,RC-13-01216,WB01,T6661,11/6/2025 12:00:00 AM,0.76875,,59250,WB02,11/6/2025 12:00:00 AM,0.783333333,17000,42250,0,42250
2405,RC-14-01207,WB01,8683J,11/6/2025 12:00:00 AM,0.770833333,,61900,WB01,11/6/2025 12:00:00 AM,0.788194444,17500,44400,0,44400
2407,RC-13-01218,WB01,C7778,11/6/2025 12:00:00 AM,0.779861111,,62550,WB02,11/6/2025 12:00:00 AM,0.795833333,17550,45000,0,45000
2408,RC-14-01208,WB01,G835,11/6/2025 12:00:00 AM,0.784722222,,51550,WB01,11/6/2025 12:00:00 AM,0.797222222,17250,34300,0,34300
2410,RC-13-01220,WB01,E5855,11/6/2025 12:00:00 AM,0.775,,57700,WB02,11/6/2025 12:00:00 AM,0.803472222,17900,39800,0,39800
2416,RC-14-01210,WB01,A8638,11/6/2025 12:00:00 AM,0.825694444,,57050,WB01,11/6/2025 12:00:00 AM,0.840972222,18100,38950,0,38950
2417,RC-13-01225,WB01,D6838,12/6/2025 12:00:00 AM,0.266666667,,62650,WB02,12/6/2025 12:00:00 AM,0.279861111,18450,44200,0,44200
2418,RC-13-01226,WB01,H6838,12/6/2025 12:00:00 AM,0.267361111,,63000,WB02,12/6/2025 12:00:00 AM,0.283333333,19550,43450,0,43450
2419,RC-13-01227,WB01,M8386,12/6/2025 12:00:00 AM,0.268055556,,58250,WB02,12/6/2025 12:00:00 AM,0.286111111,18850,39400,0,39400
2420,RC-14-01211,WB01,Y7778,12/6/2025 12:00:00 AM,0.270138889,,59350,WB01,12/6/2025 12:00:00 AM,0.29375,18250,41100,0,41100
2421,RC-14-01212,WB01,G8638,12/6/2025 12:00:00 AM,0.26875,,64250,WB01,12/6/2025 12:00:00 AM,0.294444444,18600,45650,0,45650
2422,RC-14-01213,WB01,6838M,12/6/2025 12:00:00 AM,0.271527778,,62500,WB01,12/6/2025 12:00:00 AM,0.295833333,18750,43750,0,43750
2423,RC-14-01214,WB01,X6838,12/6/2025 12:00:00 AM,0.273611111,,65150,WB01,12/6/2025 12:00:00 AM,0.297222222,18400,46750,0,46750
2424,RC-14-01215,WB01,W3868,12/6/2025 12:00:00 AM,0.275694444,,63950,WB01,12/6/2025 12:00:00 AM,0.297916667,17900,46050,0,46050
2425,RC-14-01216,WB01,D8386,12/6/2025 12:00:00 AM,0.272916667,,63300,WB01,12/6/2025 12:00:00 AM,0.3,18900,44400,0,44400
2426,RC-14-01217,WB01,B5288,12/6/2025 12:00:00 AM,0.286805556,,61150,WB01,12/6/2025 12:00:00 AM,0.300694444,19550,41600,0,41600
2427,RC-14-01218,WB01,Y730,12/6/2025 12:00:00 AM,0.286111111,,56650,WB01,12/6/2025 12:00:00 AM,0.303472222,19050,37600,0,37600
2428,RC-14-01219,WB01,D6838,12/6/2025 12:00:00 AM,0.291666667,,64300,WB01,12/6/2025 12:00:00 AM,0.304861111,18050,46250,0,46250
2429,RC-14-01220,WB01,K8386,12/6/2025 12:00:00 AM,0.289583333,,65550,WB01,12/6/2025 12:00:00 AM,0.308333333,18050,47500,0,47500
2431,RC-13-01229,WB01,L8368,12/6/2025 12:00:00 AM,0.302083333,,64450,WB02,12/6/2025 12:00:00 AM,0.313888889,17400,47050,0,47050
2432,RC-14-01221,WB01,N6883,12/6/2025 12:00:00 AM,0.298611111,,65450,WB01,12/6/2025 12:00:00 AM,0.313888889,18100,47350,0,47350
2433,RC-13-01230,WB01,U538,12/6/2025 12:00:00 AM,0.306944444,,52600,WB02,12/6/2025 12:00:00 AM,0.320138889,18100,34500,0,34500
2437,RC-13-01234,WB01,J8683,12/6/2025 12:00:00 AM,0.315277778,,62500,WB02,12/6/2025 12:00:00 AM,0.329861111,17400,45100,0,45100
2438,RC-13-01235,WB01,T6838,12/6/2025 12:00:00 AM,0.319444444,,64850,WB02,12/6/2025 12:00:00 AM,0.33125,19400,45450,0,45450
2439,RC-14-01222,WB01,K9182,12/6/2025 12:00:00 AM,0.317361111,,63300,WB01,12/6/2025 12:00:00 AM,0.331944444,19900,43400,0,43400
2440,RC-13-01236,WB01,U7300,12/6/2025 12:00:00 AM,0.315972222,,59150,WB02,12/6/2025 12:00:00 AM,0.331944444,17350,41800,0,41800
2441,RC-13-01237,WB01,U5519,12/6/2025 12:00:00 AM,0.321527778,,61750,WB02,12/6/2025 12:00:00 AM,0.332638889,18400,43350,0,43350
2443,RC-13-01238,WB01,K3182,12/6/2025 12:00:00 AM,0.325,,45800,WB02,12/6/2025 12:00:00 AM,0.336805556,13650,32150,0,32150
2444,RC-13-01239,WB01,T2988,12/6/2025 12:00:00 AM,0.322916667,,58900,WB02,12/6/2025 12:00:00 AM,0.3375,18250,40650,0,40650
2445,RC-13-01240,WB01,W7188,12/6/2025 12:00:00 AM,0.323611111,,59200,WB02,12/6/2025 12:00:00 AM,0.338194444,19050,40150,0,40150
2447,RC-13-01242,WB01,G253,12/6/2025 12:00:00 AM,0.326388889,,53450,WB02,12/6/2025 12:00:00 AM,0.339583333,17850,35600,0,35600
2449,RC-14-01224,WB01,T9955,12/6/2025 12:00:00 AM,0.320833333,,58900,WB01,12/6/2025 12:00:00 AM,0.340972222,16650,42250,0,42250
2450,RC-13-01244,WB01,W2260,12/6/2025 12:00:00 AM,0.329861111,,59200,WB02,12/6/2025 12:00:00 AM,0.340972222,14750,44450,0,44450
2451,RC-13-01245,WB01,L183,12/6/2025 12:00:00 AM,0.327083333,,56750,WB02,12/6/2025 12:00:00 AM,0.342361111,18350,38400,0,38400
2452,RC-13-01246,WB01,Q8386,12/6/2025 12:00:00 AM,0.330555556,,64100,WB02,12/6/2025 12:00:00 AM,0.343055556,17350,46750,0,46750
2454,RC-13-01248,WB01,Y1281,12/6/2025 12:00:00 AM,0.336111111,,57550,WB02,12/6/2025 12:00:00 AM,0.347222222,17000,40550,0,40550
